code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
bj920242,2026-05-15,-0.01386687797147379,0.0,0.0031581738,0.4940938,0.0,0.0,-0.0007621683,0.48104295,-0.02931854199683026,0.0,-0.00435243,0.45501736,21.828571428571426,275,偏弱
sz301201,2026-05-12,-0.02139291656762532,0.0,-0.00066672807,0.42925924,-0.0736867126218208,0.0,-0.0034297623,0.43013185,-0.07535060613263611,0.0,-0.005413037,0.4522541,20.15714285714286,276,偏弱
bj920706,2026-05-14,0.004041311180960738,1.0,0.001452172,0.51922405,0.013920071845531679,1.0,-0.0014017165,0.4774521,-0.010776829815895894,0.0,-0.0059745833,0.45522767,19.914285714285715,277,弱
bj920039,2026-05-15,-0.01931330472102999,0.0,0.0025714075,0.4789454,-0.01394849785407748,0.0,-0.0039039203,0.45356944,-0.06652360515021483,0.0,-0.0062934146,0.4557956,19.685714285714287,278,弱
sz002508,2026-05-14,-0.017543859649122417,0.0,0.0023482717,0.4929956,-0.042763157894736725,0.0,-0.003071513,0.44462484,-0.04385964912280682,0.0,-0.004280193,0.44265607,19.528571428571432,279,弱
sh688120,2026-05-14,0.06790419161676642,1.0,0.0032478557,0.4563398,0.10818363273453113,1.0,-0.001257512,0.45498872,0.11776447105788401,1.0,-0.00461946,0.44502342,19.299999999999997,280,弱
bj920834,2026-05-15,-0.02170418006430863,0.0,-0.0007632153,0.4132774,-0.01205787781350487,0.0,-0.004719744,0.4583419,-0.06993569131832789,0.0,-0.006068647,0.4521479,19.071428571428573,281,弱
sz000727,2026-05-11,0.007017543859649145,1.0,-0.00025158765,0.420538,-0.01754385964912286,0.0,-0.0037313588,0.4288844,2.220446049250313e-16,1.0,-0.005237817,0.44640628,18.97142857142857,282,弱
sz000919,2026-05-15,-0.00588235294117645,0.0,0.0014223059,0.48417786,-0.016176470588235237,0.0,-0.0031043924,0.4571577,-0.0352941176470587,0.0,-0.0064705485,0.45467636,18.84285714285714,283,弱
sz300418,2026-05-13,-0.08235073928504588,0.0,0.0040928586,0.46603262,-0.08384802545386483,0.0,-0.0026213601,0.46591517,-0.10630731798615023,0.0,-0.005580286,0.4488329,18.742857142857144,284,弱
