code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2024-06-07,1646.13,1646.18,1619.01,1619.18,-0.012580725815795613,3352455.0,5453120695.0,2034010353804.0,2034010353804.0,0.002668731787302923,13017.812557147463,2024-08-09,2024-06-30,24.398437255939484,12.47673195161685,27.928997823029082,8.919345092450001,1506.2223440729144
sh600519,2024-06-11,1602.99,1605.0,1567.0,1569.0,-0.03099099544213746,7024676.0,11090577610.0,1970974348200.0,1970974348200.0,0.005592014251258839,12614.377587522307,2024-08-09,2024-06-30,23.64230539814539,12.090065608571523,27.06345037879212,8.642925709343032,1459.5430142729053
sh600519,2024-06-12,1570.0,1590.0,1570.0,1571.68,0.0017080943275973315,3317050.0,5230086503.0,1974340958304.0,1974340958304.0,0.0026405475316068853,12635.924134325724,2024-08-09,2024-06-30,23.682688685887282,12.110716581057801,27.109677304869344,8.657688641721005,1462.036051416469
sh600519,2024-06-13,1576.77,1576.89,1553.15,1555.01,-0.010606484780616987,3618597.0,5654938942.0,1953400140978.0,1953400140978.0,0.0028805949190485766,12501.901397305968,2024-08-09,2024-06-30,23.431498608776327,11.982264449958446,26.82213892512781,8.56586099890727,1446.528988288407
sh600519,2024-06-14,1555.0,1563.96,1520.46,1555.0,-6.430826811398838e-06,5951416.0,9177637168.0,1953387579000.0,1953387579000.0,0.004737642431789007,12501.82099974327,2024-08-09,2024-06-30,23.431347924866845,11.98218739409096,26.821966436597673,8.565805913338696,1446.5196859110058
sh600519,2024-06-17,1532.29,1548.77,1511.01,1541.5,-0.008681672025723453,4831816.0,7400883243.0,1936428908700.0,1936428908700.0,0.0038463815173056344,12393.284290099196,2024-08-09,2024-06-30,23.227924647062533,11.878161972984705,26.58910692091017,8.491440395763087,1433.9614764191738
sh600519,2024-06-18,1530.89,1554.54,1516.68,1521.5,-0.012974375608173827,4125825.0,6317590943.0,1911304952700.0,1911304952700.0,0.0032843752791160757,12232.48916470057,2024-08-09,2024-06-30,22.926556828093187,11.724050238012474,26.244129860632384,8.381269258614036,1415.35672161646
sh600519,2024-06-19,1497.99,1504.0,1482.1,1501.0,0.0069635453703829064,4126153.0,6167728416.0,1885552897800.0,1885552897800.0,0.003284636384492952,12317.670657991679,2024-08-09,2024-06-30,22.617654813649605,11.566085709665938,25.890528373847655,8.26834384303626,1425.2126223627126
sh600519,2024-06-20,1500.0,1516.01,1498.0,1500.1,-0.0005996002664890865,2471068.0,3715924984.0,1884422319780.0,1884422319780.0,0.0019671010409347957,12310.284979382623,2024-08-09,2024-06-30,22.60409326179598,11.559150681592186,25.875004406135155,8.263386141864551,1424.3580644945403
sh600519,2024-06-21,1500.5,1504.98,1470.22,1471.0,-0.019398706752883133,4331997.0,6418543742.0,1847866963800.0,1847866963800.0,0.0034484991137542194,12071.481371023156,2024-08-09,2024-06-30,22.16560308519558,11.33491810720759,25.37306278343098,8.103087137312682,1396.7273600903065
sh600519,2024-06-24,1423.0,1488.99,1414.01,1476.55,0.003772943575798715,6383993.0,9319362390.0,1854838861590.0,1854838861590.0,0.005081996640974853,12117.026389112332,2024-08-09,2024-06-30,22.249232654959574,11.377684113662385,25.468793917658065,8.133659627871545,1401.9971336107014
sh600519,2024-06-25,1477.0,1502.99,1477.0,1486.65,0.006840269547255584,4209795.0,6273919386.0,1867526459370.0,1867526459370.0,0.0033512198477023284,12199.91011572507,2024-08-09,2024-06-30,22.401423403539095,11.455510539823361,25.64300733309835,8.189296052131816,1411.5871719090785
sh600519,2024-06-26,1480.0,1501.07,1477.8,1489.22,0.0017287189318264673,2956977.0,4414601922.0,1870754887716.0,1870754887716.0,0.0023539103475583223,12221.000331308705,2024-08-09,2024-06-30,22.44014916827666,11.475313897767293,25.687336885344042,8.203453043255468,1414.027409377081
sh600519,2024-06-27,1492.0,1493.97,1468.0,1490.49,0.0008527954231074553,3282178.0,4857959457.0,1872350258922.0,1872350258922.0,0.0026127875721482716,12231.42234445704,2024-08-09,2024-06-30,22.45928602478121,11.48509999293803,25.70924292867168,8.210448910464432,1415.2332854799463
sh600519,2024-06-28,1480.0,1494.49,1464.0,1467.39,-0.01549825896181789,3858202.0,5699649047.0,1843332089742.0,1843332089742.0,0.003071333192909588,12041.856593491279,2024-08-09,2024-06-30,22.111206193871613,11.307100939045103,25.310794424050844,8.08320124705728,1393.299633530194
sh600519,2024-07-01,1468.88,1472.99,1428.0,1440.38,-0.018406831176442484,3216138.0,4636689118.0,1809402187164.0,1809402187164.0,0.0025602162334625966,11820.204172123955,2024-08-09,2024-06-30,21.704208954353508,11.098973040965106,24.844902904145695,7.934415126337487,1367.6534023976044
sh600519,2024-07-02,1433.0,1498.0,1433.0,1490.7,0.03493522542662353,5185298.0,7659166816.0,1872614060460.0,1872614060460.0,0.004127771916174348,12233.14566946582,2024-08-09,2024-06-30,22.462450386880388,11.486718166155239,25.7128651878046,8.211605707404498,1415.4326823158533
sh600519,2024-07-03,1499.0,1513.01,1488.02,1500.0,0.006238679814852155,3157326.0,4740808130.0,1884296700000.0,1884296700000.0,0.002513398765703936,12309.464348426063,2024-08-09,2024-06-30,22.602586422701137,11.558380122917326,25.873279520833766,8.262835286178806,1424.2631136202992
sh600519,2024-07-04,1505.0,1512.0,1481.13,1485.74,-0.009506666666666663,2437973.0,3637968895.0,1866383319372.0,1866383319372.0,0.0019407556676185869,12192.442374020358,2024-08-09,2024-06-30,22.38771116777599,11.448498455882124,25.62731087685571,8.184283265391533,1410.7231189534823
sh600519,2024-07-05,1479.0,1493.18,1450.0,1453.0,-0.022036157066512296,3882938.0,5664477336.0,1825255403400.0,1825255403400.0,0.003091024359380346,11923.767798842047,2024-08-09,2024-06-30,21.894372048123167,11.196217545732582,25.062583429180975,8.003933113878537,1379.6362027268633
sh600519,2024-07-08,1443.0,1457.77,1419.14,1420.0,-0.0227116311080523,3952705.0,5657951348.0,1783800876000.0,1783800876000.0,0.0031465625875160743,11652.959583176673,2024-08-09,2024-06-30,21.39711514682374,10.941933183028402,24.493371279722634,7.822150737582604,1348.3024142272166
sh600519,2024-07-09,1420.0,1454.89,1410.1,1438.03,0.01269718309859158,3362071.0,4807957927.0,1806450122334.0,1806450122334.0,0.002676386632742073,11800.919344644753,2024-08-09,2024-06-30,21.66879823562461,11.080864912105868,24.804368099563053,7.921470017722473,1365.4220568529327
sh600519,2024-07-10,1439.25,1465.88,1435.0,1437.59,-0.00030597414518473975,2376322.0,3436693365.0,1805897395302.0,1805897395302.0,0.0018916782054545869,11797.308568435883,2024-08-09,2024-06-30,21.662168143607282,11.077474453936478,24.79677860423694,7.9190462527051935,1365.0042730062708
sh600519,2024-07-11,1449.97,1469.0,1440.21,1462.09,0.017042411257729873,2902014.0,4236960596.0,1836674241402.0,1836674241402.0,0.0023101568877130657,11998.363152793507,2024-08-09,2024-06-30,22.031343721844735,11.26626132927746,25.219375503077227,8.05400589571278,1388.2672371954022
