code,statDate,pubDate,quality_score,predicted_future_quality_score,predicted_quality_trend,score,trend_score,rank,rating
sh600707,2025-03-31,2025-05-15,51.85911062246807,46.91647078545045,-4.942639837017623,39.04358353510896,39.04358353510896,1008,偏弱
sz300008,2025-03-31,2025-05-15,51.34906748103278,46.402710935298806,-4.946356545733979,38.983050847457626,38.983050847457626,1009,偏弱
sh688396,2025-03-31,2025-05-15,57.09693979269276,52.148419751753416,-4.948520040939341,38.922518159806295,38.922518159806295,1010,偏弱
sh600085,2025-03-31,2025-05-15,62.289675106267104,57.33846596046722,-4.951209145799885,38.86198547215496,38.86198547215496,1011,偏弱
sz300180,2025-03-31,2025-05-15,51.96730485661972,46.94107716819619,-5.026227688423528,38.80145278450363,38.80145278450363,1012,偏弱
sh600269,2025-03-31,2025-05-15,59.70587874343633,54.645130859941034,-5.060747883495296,38.7409200968523,38.7409200968523,1013,偏弱
sh600887,2025-03-31,2025-05-15,57.58886772661747,52.52345142269839,-5.065416303919081,38.68038740920097,38.68038740920097,1014,偏弱
sh601801,2025-03-31,2025-05-15,55.15844497305059,50.09234769947001,-5.066097273580578,38.619854721549636,38.619854721549636,1015,偏弱
sh688475,2025-03-31,2025-05-15,59.530695155514465,54.41769347359515,-5.113001681919316,38.559322033898304,38.559322033898304,1016,偏弱
sh600968,2025-03-31,2025-05-15,52.354282447142765,47.214075936888314,-5.140206510254453,38.49878934624697,38.49878934624697,1017,偏弱
sz301510,2025-03-31,2025-05-15,66.11697323637189,60.95129472015178,-5.165678516220115,38.43825665859564,38.43825665859564,1018,偏弱
sh600478,2025-03-31,2025-05-15,49.19516237498901,43.97984850256185,-5.215313872427158,38.37772397094431,38.37772397094431,1019,偏弱
sh600490,2025-03-31,2025-05-15,53.72526567042406,48.49312982633159,-5.232135844092467,38.31719128329298,38.31719128329298,1020,偏弱
sz300303,2025-03-31,2025-05-15,54.36595348155975,49.128695847844426,-5.237257633715325,38.256658595641646,38.256658595641646,1021,偏弱
sz300409,2025-03-31,2025-05-15,50.48633978568698,45.24176712715597,-5.244572658531016,38.196125907990314,38.196125907990314,1022,偏弱
sz300699,2025-03-31,2025-05-15,63.60718437537515,58.34889829293037,-5.258286082444778,38.13559322033898,38.13559322033898,1023,偏弱
sz002074,2025-03-31,2025-05-15,48.213719656704185,42.94635367192821,-5.267365984775978,38.07506053268765,38.07506053268765,1024,偏弱
sz300738,2025-03-31,2025-05-15,53.58190498390859,48.252998406781046,-5.328906577127546,38.01452784503632,38.01452784503632,1025,偏弱
sz002048,2025-03-31,2025-05-15,53.12306327841365,47.78754902929695,-5.335514249116708,37.95399515738499,37.95399515738499,1026,偏弱
sz000088,2025-03-31,2025-05-15,52.906525433509906,47.5379362072798,-5.368589226230103,37.893462469733656,37.893462469733656,1027,偏弱
sz000099,2025-03-31,2025-05-15,58.727055610277375,53.31288620567408,-5.414169404603291,37.832929782082324,37.832929782082324,1028,偏弱
sh600601,2025-03-31,2025-05-15,56.097229634329445,50.67458624760474,-5.422643386724699,37.77239709443099,37.77239709443099,1029,偏弱
